epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,19920.1,2.13576,0.97311,1.45646,0.88933,0.81851,0.86751,0.5366,2.02761,0.73244,1.4348,0.00571,0.00571,0.00571
132,20072.5,2.12601,0.97,1.45256,0.89014,0.81717,0.8678,0.5368,2.02717,0.73152,1.43425,0.005677,0.005677,0.005677
133,20225.7,2.13039,0.97414,1.45152,0.89329,0.81276,0.86738,0.53721,2.02505,0.7307,1.43354,0.005644,0.005644,0.005644
134,20378.7,2.10648,0.96817,1.44617,0.8945,0.81408,0.86725,0.53724,2.01854,0.72992,1.4314,0.005611,0.005611,0.005611
135,20530.9,2.10519,0.97287,1.44719,0.89203,0.81359,0.86772,0.53763,2.01887,0.72961,1.43061,0.005578,0.005578,0.005578
136,20683.6,2.12154,0.9662,1.44584,0.90006,0.80881,0.86762,0.53662,2.01898,0.72878,1.43008,0.005545,0.005545,0.005545
137,20835.4,2.10919,0.96153,1.4487,0.88685,0.81457,0.86676,0.53665,2.02131,0.7287,1.43034,0.005512,0.005512,0.005512
138,20987.6,2.1096,0.95804,1.44366,0.88612,0.81486,0.86613,0.53657,2.02279,0.72877,1.42949,0.005479,0.005479,0.005479
139,21139.7,2.11056,0.96427,1.44657,0.886,0.81652,0.86678,0.53732,2.02069,0.72815,1.42905,0.005446,0.005446,0.005446
140,21291.2,2.10371,0.95046,1.43953,0.88853,0.81801,0.86763,0.53775,2.0212,0.72729,1.42771,0.005413,0.005413,0.005413
141,21443.2,2.07311,0.95349,1.4332,0.8845,0.82213,0.86801,0.5389,2.02013,0.7259,1.42686,0.00538,0.00538,0.00538
142,21595.4,2.06314,0.94951,1.43688,0.88789,0.81849,0.86809,0.53921,2.02261,0.72497,1.42718,0.005347,0.005347,0.005347
143,21747.6,2.08108,0.94724,1.43791,0.88869,0.81779,0.86812,0.53855,2.02222,0.72331,1.42709,0.005314,0.005314,0.005314
144,21899.7,2.07682,0.95248,1.43912,0.88507,0.81975,0.86846,0.538,2.01522,0.72126,1.42593,0.005281,0.005281,0.005281
145,22051.1,2.08609,0.95037,1.43753,0.88034,0.82268,0.86934,0.53834,2.00712,0.71987,1.42477,0.005248,0.005248,0.005248
146,22203.2,2.0801,0.95541,1.43207,0.88303,0.81993,0.86877,0.53905,2.00438,0.71956,1.42415,0.005215,0.005215,0.005215
147,22355.4,2.04123,0.9471,1.42883,0.88278,0.82035,0.86862,0.53845,2.00407,0.71921,1.42391,0.005182,0.005182,0.005182
148,22508.1,2.06673,0.94725,1.43001,0.888,0.81499,0.86869,0.53884,2.00254,0.7183,1.4232,0.005149,0.005149,0.005149
149,22659.7,2.06759,0.93887,1.42928,0.89368,0.80946,0.86859,0.53838,1.99983,0.71847,1.42268,0.005116,0.005116,0.005116
150,22812.3,2.0532,0.95101,1.43007,0.89356,0.80983,0.86897,0.53863,1.99896,0.7179,1.42249,0.005083,0.005083,0.005083
151,22965,2.0517,0.94229,1.42598,0.88833,0.81454,0.86986,0.53876,1.99617,0.71743,1.42182,0.00505,0.00505,0.00505
152,23118.3,2.06833,0.95004,1.42567,0.89104,0.81282,0.87014,0.53849,1.99331,0.71688,1.42066,0.005017,0.005017,0.005017
153,23270.8,2.08439,0.94588,1.43023,0.89442,0.81175,0.87004,0.53898,1.99097,0.71645,1.42048,0.004984,0.004984,0.004984
154,23422.7,2.03868,0.93619,1.42406,0.89,0.81413,0.87025,0.53889,1.99052,0.71618,1.41979,0.004951,0.004951,0.004951
155,23575.3,2.04213,0.94376,1.42545,0.89319,0.81468,0.87123,0.53885,1.99228,0.71502,1.41995,0.004918,0.004918,0.004918
156,23726.8,2.03973,0.93661,1.42446,0.89466,0.81298,0.87094,0.53891,1.98909,0.71504,1.41877,0.004885,0.004885,0.004885
157,23879.3,2.0211,0.93501,1.41971,0.89751,0.81245,0.87137,0.53868,1.98886,0.71497,1.41881,0.004852,0.004852,0.004852
158,24031.2,2.0201,0.92546,1.42134,0.89631,0.81298,0.87128,0.53875,1.99078,0.71395,1.41926,0.004819,0.004819,0.004819
159,24183.6,2.05126,0.9316,1.42592,0.89616,0.8128,0.87118,0.53883,1.98521,0.71358,1.41801,0.004786,0.004786,0.004786
160,24336.3,2.03203,0.94641,1.42568,0.8995,0.81219,0.87128,0.53858,1.98771,0.71296,1.41851,0.004753,0.004753,0.004753
161,24487.8,2.03157,0.92515,1.42247,0.90066,0.8123,0.87115,0.53864,1.98257,0.71306,1.4173,0.00472,0.00472,0.00472
162,24641,2.04592,0.9432,1.42484,0.89971,0.81127,0.87151,0.53841,1.98653,0.7129,1.41785,0.004687,0.004687,0.004687
163,24797,2.00213,0.92806,1.41558,0.89946,0.81299,0.87133,0.53859,1.98586,0.71275,1.41722,0.004654,0.004654,0.004654
164,24950.6,1.98962,0.93062,1.40736,0.89743,0.81534,0.87178,0.53903,1.98503,0.71275,1.41696,0.004621,0.004621,0.004621
165,25103.7,2.02336,0.92812,1.41295,0.90137,0.81467,0.87218,0.53938,1.98405,0.71201,1.41648,0.004588,0.004588,0.004588
166,25257.3,2.01262,0.92603,1.41363,0.9017,0.8153,0.87269,0.53962,1.98303,0.71159,1.41598,0.004555,0.004555,0.004555
167,25410.5,2.03655,0.93274,1.41691,0.89872,0.81617,0.87283,0.5396,1.98322,0.71117,1.41551,0.004522,0.004522,0.004522
168,25563.5,1.99472,0.91916,1.40734,0.90022,0.81681,0.87311,0.54002,1.98171,0.71089,1.41517,0.004489,0.004489,0.004489
169,25716.5,2.01241,0.92856,1.41168,0.89975,0.81704,0.87331,0.54058,1.9798,0.71033,1.41436,0.004456,0.004456,0.004456
170,25868.6,2.01936,0.93396,1.4163,0.89928,0.81735,0.87341,0.5406,1.97806,0.70979,1.41376,0.004423,0.004423,0.004423
171,26023.8,2.00546,0.92063,1.41014,0.89907,0.81755,0.87367,0.54106,1.97692,0.70925,1.41319,0.00439,0.00439,0.00439
172,26177.2,1.99236,0.92015,1.40712,0.89926,0.81752,0.87337,0.54074,1.98385,0.70888,1.41372,0.004357,0.004357,0.004357
173,26329.8,2.00631,0.91979,1.41033,0.89192,0.82227,0.87364,0.54094,1.98306,0.70862,1.41302,0.004324,0.004324,0.004324
174,26483.2,1.97389,0.91827,1.40405,0.8992,0.81884,0.87381,0.54148,1.98206,0.70855,1.41278,0.004291,0.004291,0.004291
175,26635.9,1.98886,0.91012,1.40754,0.89308,0.82266,0.87411,0.54142,1.9813,0.70805,1.41238,0.004258,0.004258,0.004258
176,26788.8,2.01068,0.91704,1.40622,0.89058,0.82464,0.87433,0.54159,1.98131,0.70764,1.41225,0.004225,0.004225,0.004225
177,26942.2,1.99037,0.91862,1.40419,0.89222,0.82434,0.87434,0.54146,1.98143,0.70729,1.41194,0.004192,0.004192,0.004192
178,27094.7,1.97883,0.91046,1.40551,0.89251,0.82417,0.87427,0.5424,1.9805,0.70714,1.41144,0.004159,0.004159,0.004159
179,27248.3,1.98478,0.91025,1.4055,0.89309,0.82434,0.87425,0.54238,1.97977,0.70699,1.41116,0.004126,0.004126,0.004126
180,27400.9,1.9736,0.90439,1.40231,0.89351,0.82418,0.87425,0.54295,1.979,0.70644,1.41061,0.004093,0.004093,0.004093
181,27553.1,1.9647,0.91351,1.39788,0.89221,0.82434,0.87455,0.54334,1.9787,0.70599,1.41035,0.00406,0.00406,0.00406
182,27706.4,1.96171,0.91295,1.3962,0.89402,0.82391,0.87468,0.54341,1.97735,0.70587,1.40968,0.004027,0.004027,0.004027
183,27859.9,1.94286,0.90783,1.38623,0.89275,0.82493,0.87457,0.54298,1.97704,0.70542,1.40941,0.003994,0.003994,0.003994
184,28012.3,1.9471,0.89907,1.39589,0.8936,0.82427,0.87479,0.54355,1.97252,0.70476,1.40811,0.003961,0.003961,0.003961
185,28165.4,1.97556,0.9135,1.39592,0.89384,0.82347,0.87478,0.54379,1.97084,0.70457,1.40769,0.003928,0.003928,0.003928
186,28318.8,1.98367,0.90848,1.39764,0.89485,0.82411,0.87478,0.54359,1.97047,0.70396,1.40706,0.003895,0.003895,0.003895
