epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,10529,2.55093,0.9773,1.48818,0.86823,0.8078,0.861,0.5313,2.55177,0.77327,1.50723,0.003862,0.003862,0.003862
188,10585,2.53084,0.97869,1.48462,0.86456,0.80979,0.86071,0.53115,2.5523,0.77307,1.50685,0.003829,0.003829,0.003829
189,10641.1,2.55276,0.9751,1.48586,0.86251,0.8105,0.86106,0.53182,2.55221,0.7726,1.50674,0.003796,0.003796,0.003796
190,10697.4,2.54134,0.96439,1.48707,0.86836,0.80721,0.86107,0.53216,2.55011,0.77209,1.5064,0.003763,0.003763,0.003763
191,10753.6,2.544,0.97685,1.48456,0.87206,0.80773,0.8615,0.53362,2.5495,0.77155,1.50598,0.00373,0.00373,0.00373
192,10810,2.53484,0.97121,1.47741,0.87015,0.80856,0.86174,0.53355,2.54906,0.77128,1.50552,0.003697,0.003697,0.003697
193,10866.5,2.58143,0.97943,1.49384,0.87295,0.80564,0.86165,0.53366,2.54849,0.77101,1.50494,0.003664,0.003664,0.003664
194,10922.3,2.50434,0.97049,1.47962,0.87149,0.8069,0.86172,0.53391,2.54731,0.77058,1.50448,0.003631,0.003631,0.003631
195,10978.1,2.49075,0.9694,1.47474,0.87073,0.80742,0.862,0.53449,2.54678,0.77038,1.50406,0.003598,0.003598,0.003598
196,11034.1,2.53125,0.96907,1.48246,0.87614,0.80367,0.86221,0.53479,2.54609,0.76973,1.50386,0.003565,0.003565,0.003565
197,11090.1,2.50918,0.96283,1.48075,0.87583,0.80354,0.86229,0.53447,2.54603,0.76914,1.50363,0.003532,0.003532,0.003532
198,11146,2.50307,0.95709,1.47721,0.87588,0.80364,0.86306,0.53453,2.54495,0.76843,1.50322,0.003499,0.003499,0.003499
199,11201.9,2.48795,0.97096,1.47753,0.87516,0.80283,0.86291,0.53529,2.54505,0.76811,1.50286,0.003466,0.003466,0.003466
200,11258.1,2.4627,0.94801,1.46925,0.87516,0.80364,0.86308,0.53494,2.54514,0.76801,1.50264,0.003433,0.003433,0.003433
201,11314.8,2.48332,0.96113,1.46829,0.87692,0.80256,0.86325,0.53554,2.54607,0.76816,1.50247,0.0034,0.0034,0.0034
202,11371,2.50581,0.95801,1.47439,0.87756,0.80266,0.86345,0.5353,2.54479,0.768,1.50221,0.003367,0.003367,0.003367
203,11427.4,2.49953,0.95963,1.47419,0.87416,0.80431,0.86214,0.53499,2.54613,0.7677,1.50214,0.003334,0.003334,0.003334
204,11483.6,2.45667,0.9525,1.46435,0.87743,0.80266,0.86393,0.53555,2.54651,0.7673,1.5018,0.003301,0.003301,0.003301
205,11539.9,2.4399,0.95898,1.46783,0.87423,0.8052,0.86224,0.53553,2.54622,0.76741,1.5014,0.003268,0.003268,0.003268
206,11595.9,2.50455,0.96132,1.47505,0.87287,0.80538,0.86234,0.53582,2.54507,0.76718,1.50094,0.003235,0.003235,0.003235
207,11651.9,2.48126,0.96442,1.47701,0.87553,0.80467,0.8624,0.53575,2.54373,0.7667,1.50057,0.003202,0.003202,0.003202
208,11708.7,2.49926,0.96773,1.47905,0.8766,0.80436,0.86242,0.53515,2.54282,0.7663,1.50011,0.003169,0.003169,0.003169
209,11765.3,2.47293,0.94834,1.46925,0.8762,0.80542,0.8625,0.53553,2.5418,0.76602,1.49981,0.003136,0.003136,0.003136
210,11821.6,2.45612,0.9552,1.46498,0.87637,0.8057,0.86265,0.53531,2.5403,0.76607,1.49931,0.003103,0.003103,0.003103
211,11878.1,2.44862,0.9523,1.46649,0.87474,0.80642,0.86283,0.53514,2.5398,0.7659,1.4992,0.00307,0.00307,0.00307
212,11934.7,2.49068,0.94806,1.46615,0.8745,0.80653,0.86279,0.53521,2.5386,0.76546,1.49868,0.003037,0.003037,0.003037
213,11990.8,2.47186,0.94944,1.46319,0.87549,0.8081,0.86291,0.53529,2.53732,0.76517,1.49835,0.003004,0.003004,0.003004
214,12046.5,2.45966,0.94609,1.46586,0.8746,0.80987,0.86288,0.53556,2.53624,0.76507,1.49786,0.002971,0.002971,0.002971
215,12102.6,2.45454,0.9639,1.46479,0.87335,0.81011,0.86286,0.53581,2.53506,0.76478,1.49759,0.002938,0.002938,0.002938
216,12159,2.46463,0.94811,1.4672,0.87245,0.80991,0.86305,0.53619,2.53521,0.76429,1.4975,0.002905,0.002905,0.002905
217,12215.2,2.44903,0.94864,1.46714,0.87143,0.81237,0.8631,0.53629,2.53297,0.76451,1.49724,0.002872,0.002872,0.002872
218,12271.3,2.46524,0.94981,1.46579,0.872,0.81141,0.86334,0.53701,2.53321,0.76422,1.497,0.002839,0.002839,0.002839
219,12327.8,2.46405,0.94088,1.46026,0.87308,0.81031,0.86353,0.53676,2.53352,0.76392,1.49674,0.002806,0.002806,0.002806
220,12384.4,2.4249,0.93578,1.45523,0.87251,0.81031,0.86383,0.53692,2.53249,0.76401,1.49654,0.002773,0.002773,0.002773
221,12441.1,2.43624,0.94552,1.45685,0.8728,0.81067,0.86408,0.53671,2.53165,0.76375,1.49623,0.00274,0.00274,0.00274
222,12497,2.42832,0.93488,1.45527,0.8745,0.81021,0.86408,0.53726,2.5322,0.764,1.49595,0.002707,0.002707,0.002707
223,12552.8,2.44083,0.93838,1.45638,0.87463,0.81056,0.86443,0.53799,2.53223,0.76391,1.49543,0.002674,0.002674,0.002674
224,12608.5,2.41959,0.93961,1.45594,0.87454,0.81049,0.86451,0.53771,2.53362,0.76344,1.49527,0.002641,0.002641,0.002641
225,12664.2,2.44431,0.93775,1.45856,0.87244,0.81101,0.86446,0.53765,2.53191,0.76309,1.49482,0.002608,0.002608,0.002608
226,12720.2,2.39756,0.92805,1.44774,0.8727,0.81092,0.86459,0.53741,2.53119,0.76302,1.49436,0.002575,0.002575,0.002575
227,12776.7,2.4477,0.9499,1.45973,0.87253,0.81037,0.86465,0.53781,2.53028,0.76288,1.49397,0.002542,0.002542,0.002542
228,12833.1,2.4149,0.93862,1.45035,0.87209,0.81118,0.86471,0.53794,2.53003,0.76264,1.4936,0.002509,0.002509,0.002509
229,12890.1,2.40122,0.92893,1.44416,0.87204,0.81118,0.86477,0.53778,2.52923,0.7624,1.49305,0.002476,0.002476,0.002476
230,12946.2,2.40464,0.9427,1.44967,0.87193,0.81118,0.86482,0.53801,2.52899,0.76212,1.49268,0.002443,0.002443,0.002443
231,13002.3,2.39945,0.93254,1.44465,0.87236,0.81101,0.86482,0.53772,2.52862,0.76192,1.49219,0.00241,0.00241,0.00241
232,13058.6,2.39719,0.9282,1.44747,0.87293,0.81074,0.86496,0.53851,2.52873,0.76206,1.49188,0.002377,0.002377,0.002377
233,13114.5,2.42243,0.93358,1.45325,0.87234,0.81139,0.86497,0.53884,2.52932,0.76138,1.49161,0.002344,0.002344,0.002344
234,13170.1,2.3549,0.92478,1.43957,0.87176,0.81241,0.86505,0.53872,2.52938,0.76121,1.49133,0.002311,0.002311,0.002311
235,13226.3,2.43504,0.93958,1.45281,0.87215,0.8117,0.86525,0.53893,2.52904,0.76106,1.49122,0.002278,0.002278,0.002278
236,13281.8,2.38989,0.9295,1.45177,0.87036,0.81293,0.86523,0.53885,2.52785,0.76103,1.49082,0.002245,0.002245,0.002245
237,13337.3,2.39779,0.93023,1.44914,0.8709,0.81276,0.86522,0.53877,2.52706,0.76076,1.49052,0.002212,0.002212,0.002212
238,13393,2.35784,0.92824,1.44114,0.87337,0.81148,0.86538,0.53911,2.52556,0.7604,1.49002,0.002179,0.002179,0.002179
239,13449.3,2.40998,0.92195,1.44967,0.87344,0.81184,0.86553,0.53911,2.52517,0.76019,1.48968,0.002146,0.002146,0.002146
240,13505.6,2.38966,0.92111,1.44487,0.8746,0.81184,0.86572,0.53892,2.52446,0.75996,1.48943,0.002113,0.002113,0.002113
241,13562,2.36426,0.92041,1.43961,0.87536,0.81174,0.86591,0.53876,2.52329,0.75964,1.48901,0.00208,0.00208,0.00208
242,13618.6,2.36536,0.91787,1.44133,0.87675,0.81303,0.86632,0.53852,2.52264,0.75954,1.48855,0.002047,0.002047,0.002047
243,13674.9,2.38226,0.92701,1.44056,0.87578,0.81302,0.8663,0.53898,2.52207,0.75905,1.48833,0.002014,0.002014,0.002014
244,13731.8,2.39697,0.91281,1.44247,0.87408,0.81385,0.86626,0.53899,2.5219,0.75863,1.48817,0.001981,0.001981,0.001981
245,13788.4,2.36778,0.91841,1.44054,0.87592,0.81314,0.86648,0.53885,2.52105,0.75852,1.48769,0.001948,0.001948,0.001948
246,13845,2.37416,0.91933,1.44119,0.87532,0.81325,0.86674,0.53978,2.52074,0.75835,1.48751,0.001915,0.001915,0.001915
247,13901.6,2.34769,0.92584,1.43975,0.87538,0.81418,0.86674,0.53983,2.52014,0.75825,1.48714,0.001882,0.001882,0.001882
248,13958,2.37923,0.9263,1.44746,0.87528,0.81369,0.86695,0.54032,2.52011,0.75787,1.48683,0.001849,0.001849,0.001849
249,14014,2.36974,0.91059,1.43649,0.87546,0.81302,0.86703,0.54089,2.51998,0.75801,1.48664,0.001816,0.001816,0.001816
250,14069.7,2.37906,0.92412,1.44264,0.87611,0.81303,0.86735,0.54118,2.51901,0.75763,1.48631,0.001783,0.001783,0.001783
251,14125.5,2.34578,0.91062,1.43586,0.87561,0.81267,0.86749,0.54133,2.51684,0.75735,1.48594,0.00175,0.00175,0.00175
252,14181.7,2.36289,0.91407,1.43791,0.87542,0.8125,0.86762,0.54133,2.51621,0.75726,1.48556,0.001717,0.001717,0.001717
253,14237.5,2.34394,0.91847,1.43482,0.87651,0.8125,0.86762,0.5417,2.51487,0.75659,1.48524,0.001684,0.001684,0.001684
254,14293.2,2.37888,0.91706,1.44475,0.87618,0.81333,0.86752,0.54107,2.51401,0.75641,1.48496,0.001651,0.001651,0.001651
255,14348.5,2.38058,0.92546,1.44356,0.87614,0.81333,0.86782,0.54161,2.51329,0.75634,1.48456,0.001618,0.001618,0.001618
256,14403.8,2.30369,0.90132,1.42624,0.87626,0.81333,0.86814,0.54156,2.51282,0.75635,1.48417,0.001585,0.001585,0.001585
257,14459.8,2.3341,0.90606,1.43355,0.87669,0.81287,0.86805,0.54126,2.51186,0.75614,1.48409,0.001552,0.001552,0.001552
258,14516.2,2.35457,0.90652,1.43646,0.8775,0.81197,0.86831,0.54139,2.50981,0.75598,1.48358,0.001519,0.001519,0.001519
259,14572.3,2.35166,0.90582,1.4309,0.87786,0.81197,0.86843,0.54129,2.51098,0.75567,1.48373,0.001486,0.001486,0.001486
260,14628.5,2.29968,0.89787,1.4282,0.87935,0.81129,0.86852,0.54181,2.50997,0.75573,1.48341,0.001453,0.001453,0.001453
261,14685.7,2.32375,0.90726,1.42654,0.88237,0.81091,0.8683,0.54172,2.50936,0.75571,1.48304,0.00142,0.00142,0.00142
262,14742.2,2.35338,0.92043,1.43871,0.87845,0.81215,0.8682,0.54198,2.50937,0.75547,1.4826,0.001387,0.001387,0.001387
263,14798.8,2.30358,0.90484,1.42509,0.88092,0.81298,0.86849,0.54141,2.50919,0.75528,1.48227,0.001354,0.001354,0.001354
264,14855.7,2.31986,0.9016,1.4267,0.88073,0.8128,0.86854,0.54196,2.50841,0.75496,1.48187,0.001321,0.001321,0.001321
265,14912.6,2.33729,0.89717,1.42961,0.88321,0.81132,0.86857,0.54174,2.50757,0.7546,1.48155,0.001288,0.001288,0.001288
266,14969,2.31808,0.89611,1.42512,0.88349,0.8103,0.86864,0.54159,2.50715,0.75428,1.48115,0.001255,0.001255,0.001255
267,15024.9,2.31135,0.89828,1.42767,0.88174,0.81271,0.86858,0.54197,2.50689,0.75365,1.48088,0.001222,0.001222,0.001222
268,15080.9,2.32083,0.89739,1.42596,0.88391,0.81149,0.86867,0.54202,2.50726,0.75395,1.48064,0.001189,0.001189,0.001189
269,15136.5,2.316,0.90056,1.42466,0.88455,0.81245,0.86863,0.54177,2.50591,0.75354,1.48035,0.001156,0.001156,0.001156
270,15192.3,2.27506,0.89054,1.42132,0.88559,0.81185,0.86868,0.54201,2.50683,0.75342,1.48012,0.001123,0.001123,0.001123
271,15248.3,2.32168,0.89274,1.42687,0.88652,0.81132,0.86873,0.54217,2.50764,0.75356,1.47976,0.00109,0.00109,0.00109
272,15304.1,2.31915,0.89525,1.42559,0.88546,0.8126,0.86881,0.54265,2.50693,0.75306,1.47948,0.001057,0.001057,0.001057
273,15360.1,2.30982,0.89062,1.42455,0.88626,0.81114,0.86896,0.54291,2.50742,0.75299,1.47926,0.001024,0.001024,0.001024
274,15416.5,2.30096,0.90051,1.42422,0.88496,0.81263,0.86899,0.54302,2.50745,0.75286,1.47909,0.000991,0.000991,0.000991
275,15472.9,2.31784,0.90583,1.42591,0.88531,0.81245,0.86918,0.54366,2.50731,0.75302,1.47883,0.000958,0.000958,0.000958
276,15528.9,2.30582,0.90454,1.41997,0.88681,0.81217,0.86929,0.54382,2.50755,0.75291,1.47857,0.000925,0.000925,0.000925
277,15584.8,2.33021,0.89018,1.42964,0.88733,0.81234,0.86955,0.54406,2.50783,0.75259,1.47843,0.000892,0.000892,0.000892
278,15640.7,2.31535,0.90041,1.42641,0.88675,0.8121,0.8696,0.54435,2.50642,0.7525,1.47818,0.000859,0.000859,0.000859
279,15696.4,2.27304,0.88778,1.41624,0.88813,0.81102,0.86991,0.54469,2.50642,0.75255,1.47797,0.000826,0.000826,0.000826
280,15752.4,2.31044,0.88905,1.42349,0.88721,0.81376,0.8698,0.54435,2.50665,0.75238,1.4778,0.000793,0.000793,0.000793
281,15808.1,2.3159,0.89193,1.4234,0.88819,0.81348,0.87026,0.54478,2.50516,0.75216,1.47751,0.00076,0.00076,0.00076
282,15863.9,2.27343,0.89264,1.42003,0.88741,0.81258,0.87036,0.54472,2.5042,0.75231,1.47719,0.000727,0.000727,0.000727
283,15920.5,2.27366,0.88573,1.41794,0.88801,0.81324,0.87051,0.54539,2.50403,0.75215,1.47693,0.000694,0.000694,0.000694
284,15976.9,2.2752,0.88827,1.42017,0.88729,0.81289,0.87053,0.54539,2.50403,0.75213,1.47671,0.000661,0.000661,0.000661
285,16033,2.28182,0.88637,1.419,0.88885,0.81247,0.87056,0.54575,2.50326,0.75183,1.47655,0.000628,0.000628,0.000628
286,16089.2,2.25944,0.87441,1.41295,0.89196,0.81188,0.87073,0.5458,2.50227,0.752,1.47623,0.000595,0.000595,0.000595
287,16145.4,2.28353,0.87747,1.41398,0.8908,0.81188,0.87065,0.54591,2.50131,0.75163,1.47579,0.000562,0.000562,0.000562
288,16201.5,2.26547,0.88356,1.41459,0.88936,0.81241,0.87093,0.54602,2.50047,0.75155,1.4756,0.000529,0.000529,0.000529
289,16257.5,2.32807,0.88247,1.41132,0.88973,0.81241,0.87072,0.54556,2.4996,0.75186,1.47524,0.000496,0.000496,0.000496
290,16313.6,2.2429,0.88373,1.41091,0.88895,0.8123,0.871,0.54588,2.4977,0.75165,1.47484,0.000463,0.000463,0.000463
291,16370.7,2.24658,0.77769,1.42668,0.89008,0.80975,0.87065,0.54566,2.4975,0.75158,1.47474,0.00043,0.00043,0.00043
292,16426.6,2.18822,0.773,1.4134,0.88968,0.80829,0.8706,0.54583,2.49592,0.75151,1.47427,0.000397,0.000397,0.000397
293,16482.9,2.22246,0.7643,1.41524,0.88972,0.80839,0.87074,0.54602,2.49578,0.7512,1.47407,0.000364,0.000364,0.000364
294,16538.9,2.18962,0.76067,1.41067,0.89025,0.81077,0.87106,0.54584,2.4939,0.75091,1.47371,0.000331,0.000331,0.000331
295,16594.8,2.216,0.76827,1.41575,0.89129,0.81057,0.87113,0.54611,2.49423,0.75056,1.47355,0.000298,0.000298,0.000298
296,16650.7,2.20602,0.76531,1.41468,0.89111,0.81057,0.87129,0.54619,2.49168,0.75021,1.47321,0.000265,0.000265,0.000265
297,16706.8,2.18177,0.76017,1.41335,0.89054,0.8097,0.87102,0.54661,2.49201,0.75015,1.47295,0.000232,0.000232,0.000232
298,16762.6,2.19401,0.76217,1.40897,0.89059,0.81066,0.8709,0.54651,2.49076,0.75,1.47264,0.000199,0.000199,0.000199
299,16818.5,2.16547,0.76036,1.41355,0.88932,0.8097,0.87091,0.54691,2.48961,0.74974,1.47235,0.000166,0.000166,0.000166
300,16874.4,2.19445,0.76002,1.41219,0.88831,0.81194,0.87102,0.5469,2.48638,0.74944,1.47184,0.000133,0.000133,0.000133
