epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,10368,0.78803,0.78729,1.31579,0.90756,0.86322,0.90402,0.57185,0.76901,0.61578,1.32684,0.004324,0.004324,0.004324
174,10422.6,0.78889,0.78402,1.32034,0.90626,0.86365,0.90376,0.57198,0.76903,0.61581,1.32674,0.004291,0.004291,0.004291
175,10477.1,0.79121,0.78236,1.31324,0.90756,0.86347,0.90407,0.57227,0.76885,0.61517,1.32644,0.004258,0.004258,0.004258
176,10531.6,0.79058,0.77637,1.31717,0.90809,0.86312,0.904,0.57154,0.76881,0.61503,1.32614,0.004225,0.004225,0.004225
177,10586.2,0.78901,0.78297,1.31835,0.90862,0.86309,0.90377,0.57157,0.76893,0.61496,1.32592,0.004192,0.004192,0.004192
178,10640.4,0.78994,0.78426,1.31893,0.911,0.859,0.90403,0.57215,0.76882,0.61452,1.32583,0.004159,0.004159,0.004159
179,10694.9,0.7889,0.78506,1.31821,0.9118,0.85937,0.90403,0.57212,0.7688,0.6142,1.32565,0.004126,0.004126,0.004126
180,10749.8,0.79253,0.7917,1.31326,0.91098,0.85888,0.90406,0.57239,0.76897,0.61418,1.32576,0.004093,0.004093,0.004093
181,10804.6,0.79223,0.79271,1.31716,0.91168,0.85955,0.90382,0.57227,0.76891,0.61393,1.32552,0.00406,0.00406,0.00406
182,10859.5,0.7852,0.77229,1.30979,0.91258,0.85888,0.90374,0.57254,0.76904,0.61367,1.32524,0.004027,0.004027,0.004027
183,10914.6,0.78548,0.772,1.30416,0.91059,0.85923,0.90358,0.57215,0.76899,0.61362,1.32493,0.003994,0.003994,0.003994
184,10969.4,0.79169,0.78149,1.31105,0.91075,0.85905,0.90346,0.57243,0.76892,0.61367,1.32472,0.003961,0.003961,0.003961
185,11024.3,0.78923,0.78118,1.30581,0.91145,0.85871,0.90332,0.57191,0.76886,0.61355,1.32452,0.003928,0.003928,0.003928
